ts_unix,iteration,kem_alg,sig_alg,hello_bytes,response_bytes,kem_keygen_ms,sig_keygen_ms,sign_time_ms,decaps_time_ms,sender_total_ms,shared_secret_match,kem_pk_bytes,mem_send_rss_kb,cpu_send_user_ms,cpu_send_sys_ms
1779643471.5695522,20,ML-KEM-768,SPHINCS+-SHA2-128f-simple,24576,1650,0.015841999811527785,0.27118999969388824,6.537615000070218,0.021070999991934514,7.76551000035397,1,1184,26368,10.000000000000675,0.0
1779643471.5702271,1,ML-KEM-1024,ML-DSA-44,7224,2290,0.04781699999512057,0.03234699988752254,0.05410900030256016,0.021407000076578697,0.4542110000329558,1,1568,26692,0.0,0.0
1779643471.5706317,2,ML-KEM-1024,ML-DSA-44,7224,2290,0.018676999843592057,0.02532399957999587,0.07569400031570694,0.020960999790986534,0.34784599984050146,1,1568,26692,0.0,0.0
1779643471.5709999,3,ML-KEM-1024,ML-DSA-44,7224,2290,0.018211000224255258,0.02416100005575572,0.0553720001335023,0.020210999991832068,0.3177909998157702,1,1568,26692,0.0,0.0
1779643471.5714598,4,ML-KEM-1024,ML-DSA-44,7224,2290,0.017688999832898844,0.02451799991831649,0.11809399984485935,0.021225999716989463,0.4075510000802751,1,1568,26692,0.0,0.0
1779643471.5718768,5,ML-KEM-1024,ML-DSA-44,7224,2290,0.0214789997698972,0.02604200017231051,0.03881500015268102,0.020141000277362764,0.3230349998375459,1,1568,26692,0.0,0.0
1779643471.572268,6,ML-KEM-1024,ML-DSA-44,7224,2290,0.017994999780057697,0.023748999865347287,0.08447900017927168,0.020170999960100744,0.34088699976564385,1,1568,26692,0.0,0.0
1779643471.572654,7,ML-KEM-1024,ML-DSA-44,7224,2290,0.018094000097335083,0.033400000120309414,0.046907000069040805,0.021551999907387653,0.33762199973352836,1,1568,26692,0.0,0.0
1779643471.573019,8,ML-KEM-1024,ML-DSA-44,7224,2290,0.017626000044401735,0.024173999918275513,0.055964999774005264,0.020461000076466007,0.3164799995829526,1,1568,26692,0.0,0.0
1779643471.573544,9,ML-KEM-1024,ML-DSA-44,7224,2290,0.020785999822692247,0.025390999780938728,0.13855799988959916,0.02096800017170608,0.44149600034870673,1,1568,26692,0.0,0.0
1779643471.5739195,10,ML-KEM-1024,ML-DSA-44,7225,2291,0.018278999959875364,0.024176000351872062,0.06106899991209502,0.020809000034205383,0.32561499983785325,1,1568,26692,0.0,0.0
1779643471.574323,11,ML-KEM-1024,ML-DSA-44,7225,2291,0.018218999684904702,0.024263999875984155,0.09479799973632907,0.020499000129348133,0.35556199964048574,1,1568,26692,0.0,0.0
1779643471.5746984,12,ML-KEM-1024,ML-DSA-44,7225,2291,0.017797000054997625,0.023875999886513455,0.06824799993410124,0.020382999991852557,0.32654500000717235,1,1568,26692,0.0,0.0
1779643471.5751028,13,ML-KEM-1024,ML-DSA-44,7225,2291,0.021221000224613817,0.02515400001357193,0.038157999824761646,0.02084399966406636,0.3126880001218524,1,1568,26692,0.0,0.0
1779643471.575543,14,ML-KEM-1024,ML-DSA-44,7225,2291,0.017872000171337277,0.027004000003216788,0.04004700031146058,0.021365999600675423,0.3340800003570621,1,1568,26692,0.0,0.0
1779643471.5761185,15,ML-KEM-1024,ML-DSA-44,7225,2291,0.039201000163302524,0.04065199982505874,0.13898799988965038,0.021842000023752917,0.5126629998812859,1,1568,26692,0.0,0.0
1779643471.5765555,16,ML-KEM-1024,ML-DSA-44,7225,2291,0.018537999949330697,0.024881000172172207,0.11121599982288899,0.021242000002530403,0.3840960002889915,1,1568,26692,0.0,0.0
1779643471.5769958,17,ML-KEM-1024,ML-DSA-44,7225,2291,0.021831000140082324,0.02608700015116483,0.05721300021832576,0.021209999886195874,0.34263999987160787,1,1568,26692,0.0,0.0
1779643471.5774343,18,ML-KEM-1024,ML-DSA-44,7225,2291,0.01854799984357669,0.0256670000453596,0.0907240000742604,0.021503999960259534,0.38712500008841744,1,1568,26692,0.0,0.0
1779643471.5780692,19,ML-KEM-1024,ML-DSA-44,7225,2291,0.04027599970868323,0.032529000236536376,0.05006299988963292,0.022167000224726507,0.5237509999460599,1,1568,26692,0.0,0.0
1779643471.5784965,20,ML-KEM-1024,ML-DSA-44,7225,2291,0.020173999928374542,0.025690999791549984,0.08686899991516839,0.021671000013157027,0.36630800013881526,1,1568,26692,0.0,0.0
1779643471.5791874,1,ML-KEM-1024,ML-DSA-65,9260,2290,0.023177999992185505,0.0801050000518444,0.10413900008643395,0.02231600001323386,0.531230999968102,1,1568,26692,0.0,0.0
1779643471.5800083,2,ML-KEM-1024,ML-DSA-65,9260,2290,0.06711600008202367,0.05886899998586159,0.21242100001472863,0.03531299989845138,0.7559289997516316,1,1568,26692,0.0,10.0
1779643471.580491,3,ML-KEM-1024,ML-DSA-65,9260,2290,0.02233099985460285,0.04195600013190415,0.08124700025291531,0.021653999738191487,0.41820700016614865,1,1568,26692,0.0,0.0
1779643471.5810037,4,ML-KEM-1024,ML-DSA-65,9260,2290,0.02248600003440515,0.04125399982513045,0.08548200003133388,0.019894000161002623,0.40304499998455867,1,1568,26692,0.0,0.0
1779643471.5815883,5,ML-KEM-1024,ML-DSA-65,9260,2290,0.021229000140010612,0.038949999634496635,0.14019600030223955,0.022879999960423447,0.49123999997391365,1,1568,26692,0.0,0.0
1779643471.5820427,6,ML-KEM-1024,ML-DSA-65,9260,2290,0.019254000108048785,0.03841299985651858,0.10813099970619078,0.01968200012925081,0.4033489999528683,1,1568,26692,0.0,0.0
1779643471.5824673,7,ML-KEM-1024,ML-DSA-65,9260,2290,0.02059800044662552,0.03927299985662103,0.05142800000612624,0.019691000034072204,0.3527359999679902,1,1568,26692,0.0,0.0
1779643471.5831544,8,ML-KEM-1024,ML-DSA-65,9260,2290,0.022702000023855362,0.040141999761544866,0.25064500005100854,0.021111000023665838,0.5957829998806119,1,1568,26692,0.0,0.0
1779643471.583679,9,ML-KEM-1024,ML-DSA-65,9260,2290,0.020770999981323257,0.03849600034300238,0.1141389998338127,0.01944799987541046,0.44236700023247977,1,1568,26692,0.0,0.0
1779643471.5841203,10,ML-KEM-1024,ML-DSA-65,9261,2291,0.016962000245257514,0.0368340001841716,0.11305099997116486,0.01922999990711105,0.39321399981417926,1,1568,26692,0.0,0.0
1779643471.5845752,11,ML-KEM-1024,ML-DSA-65,9261,2291,0.01684100016063894,0.036811999962083064,0.06752200033588451,0.021718999960285146,0.4055720000906149,1,1568,26692,0.0,0.0
1779643471.585051,12,ML-KEM-1024,ML-DSA-65,9261,2291,0.019612999949458754,0.03814000001511886,0.1319599996350007,0.018445000023348257,0.42767800005094614,1,1568,26692,0.0,0.0
1779643471.5856154,13,ML-KEM-1024,ML-DSA-65,9261,2291,0.01955600009750924,0.037682000311178854,0.12734099982480984,0.018892999833042268,0.4859809996560216,1,1568,26692,0.0,0.0
1779643471.5860105,14,ML-KEM-1024,ML-DSA-65,9261,2291,0.017001999822241487,0.036294999972597,0.061703000028501265,0.01859299982243101,0.3423900002417213,1,1568,26692,9.999999999999787,0.0
1779643471.5865324,15,ML-KEM-1024,ML-DSA-65,9261,2291,0.01645800011829124,0.035134999961883295,0.17463899985159514,0.020994999886170262,0.47664799967606086,1,1568,26692,0.0,0.0
1779643471.5869346,16,ML-KEM-1024,ML-DSA-65,9261,2291,0.017350000234728213,0.035990000014862744,0.04781200004799757,0.018617000023368746,0.3577439997570764,1,1568,26692,0.0,0.0
1779643471.5877278,17,ML-KEM-1024,ML-DSA-65,9261,2291,0.020106000192754436,0.037835000057384605,0.4236680001667992,0.019177000012859935,0.7154360000640736,1,1568,26692,0.0,0.0
1779643471.5881598,18,ML-KEM-1024,ML-DSA-65,9261,2291,0.01677899990681908,0.035509000099409604,0.04892100014330936,0.020709999716927996,0.3815669997493387,1,1568,26692,0.0,0.0
1779643471.5885394,19,ML-KEM-1024,ML-DSA-65,9261,2291,0.01695299988568877,0.03711299996211892,0.05012700012230198,0.018264000118506374,0.32788999988042633,1,1568,26692,0.0,0.0
1779643471.5890968,20,ML-KEM-1024,ML-DSA-65,9261,2291,0.016125999991345452,0.0349709998772596,0.21096000000397908,0.018526999610912753,0.5138989999977639,1,1568,26692,0.0,0.0
1779643471.5897853,1,ML-KEM-1024,ML-DSA-87,11872,2290,0.020190000213915482,0.09547999979986344,0.12139199998273398,0.032127999929798534,0.5486669997480931,1,1568,26692,0.0,0.0
1779643471.5902815,2,ML-KEM-1024,ML-DSA-87,11872,2290,0.018384000213700347,0.05453600033433759,0.08972999967227224,0.019157999759045197,0.445361999936722,1,1568,26692,0.0,0.0
1779643471.5907376,3,ML-KEM-1024,ML-DSA-87,11872,2290,0.01622399986445089,0.05297400002746144,0.09953000017048907,0.01851699971666676,0.4106839996893541,1,1568,26692,0.0,0.0
1779643471.591169,4,ML-KEM-1024,ML-DSA-87,11872,2290,0.016149999737535836,0.053298000239010435,0.06841799995527253,0.01916800010803854,0.3859319999719446,1,1568,26692,0.0,0.0
1779643471.5918572,5,ML-KEM-1024,ML-DSA-87,11872,2290,0.022702000023855362,0.06086200028221356,0.22159899981488707,0.018940999780170387,0.6065630000193778,1,1568,26692,0.0,0.0
1779643471.5923672,6,ML-KEM-1024,ML-DSA-87,11872,2290,0.016792000224086223,0.05341199994290946,0.13926100018579746,0.019266999970568577,0.4625540000233741,1,1568,26692,0.0,0.0
1779643471.5928473,7,ML-KEM-1024,ML-DSA-87,11872,2290,0.01685600000200793,0.05971300015517045,0.07241000002977671,0.01915500024551875,0.43410699981905054,1,1568,26692,0.0,0.0
1779643471.5933182,8,ML-KEM-1024,ML-DSA-87,11872,2290,0.017419999949197518,0.053652000133297406,0.0987830003396084,0.018816000192600768,0.4245499999342428,1,1568,26692,0.0,0.0
1779643471.59383,9,ML-KEM-1024,ML-DSA-87,11872,2290,0.01968100013982621,0.059562999922491144,0.0710369999978866,0.018785000065690838,0.4281589999663993,1,1568,26692,0.0,0.0
1779643471.5942595,10,ML-KEM-1024,ML-DSA-87,11873,2291,0.016106000202853465,0.053080999805388274,0.06867000001875567,0.018570000065665226,0.38289700023597106,1,1568,26692,0.0,0.0
1779643471.5948677,11,ML-KEM-1024,ML-DSA-87,11873,2291,0.016820999917399604,0.05430200008049724,0.1639249999243475,0.01923299987538485,0.5517750000763044,1,1568,26692,0.0,0.0
1779643471.5953164,12,ML-KEM-1024,ML-DSA-87,11873,2291,0.016694999885658035,0.05533200010177097,0.08454799990431638,0.018480999642633833,0.40116300033332664,1,1568,26692,0.0,0.0
1779643471.5959792,13,ML-KEM-1024,ML-DSA-87,11873,2291,0.01915300026666955,0.0590150002608425,0.21610400017380016,0.018622999959916342,0.5764190000263625,1,1568,26692,9.999999999999787,0.0
1779643471.596483,14,ML-KEM-1024,ML-DSA-87,11873,2291,0.016029000107664615,0.053033999847684754,0.12271500008864678,0.020202000087010674,0.45069199995850795,1,1568,26692,0.0,0.0
1779643471.5969236,15,ML-KEM-1024,ML-DSA-87,11873,2291,0.016588000107731204,0.05329299983714009,0.08532700030627893,0.01880999980130582,0.39707799987809267,1,1568,26692,0.0,0.0
1779643471.597354,16,ML-KEM-1024,ML-DSA-87,11873,2291,0.015656999948987504,0.052352000238897745,0.08482500015816186,0.01831800000218209,0.38949100007812376,1,1568,26692,0.0,0.0
1779643471.597868,17,ML-KEM-1024,ML-DSA-87,11873,2291,0.019100999907095684,0.05617499982690788,0.10161399995922693,0.018606000139698153,0.4298690000723582,1,1568,26692,0.0,0.0
1779643471.5983274,18,ML-KEM-1024,ML-DSA-87,11873,2291,0.016776999927969882,0.055344999964290764,0.07175299970185733,0.020685999970737612,0.41168500001731445,1,1568,26692,0.0,0.0
1779643471.5988896,19,ML-KEM-1024,ML-DSA-87,11873,2291,0.017024000044330023,0.06657599988102447,0.16462599978694925,0.018479000118531985,0.514101999669947,1,1568,26692,0.0,0.0
1779643471.5993743,20,ML-KEM-1024,ML-DSA-87,11873,2291,0.016465000044263434,0.05305300010149949,0.12830899959226372,0.018804999854182824,0.44183799991515116,1,1568,26692,0.0,0.0
1779643471.7502284,1,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.019280999822512968,16.122099999847705,133.747155999572,0.02842699996108422,150.71744000033505,1,1568,26692,150.00000000000034,0.0
1779643471.899388,2,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.021876000118936645,18.534471000293706,129.82061100001374,0.02555900027800817,149.07704100005503,1,1568,26692,149.99999999999946,0.0
1779643472.0421827,3,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.019937000161007745,16.48200799991173,125.55343899975924,0.025211999854946043,142.71436999979414,1,1568,26692,140.00000000000057,0.0
1779643472.1838746,4,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.019141999928251607,15.937771000153589,124.96062499985783,0.03015200036315946,141.61486900002274,1,1568,26692,149.99999999999946,0.0
1779643472.325141,5,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.029117999929439975,17.098469999837107,123.23140599983162,0.02650400028869626,141.09292900002401,1,1568,26692,140.00000000000057,0.0
1779643472.471674,6,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.022852000256534666,16.520639999725972,129.23733800016635,0.02593199997136253,146.45509299998594,1,1568,26692,149.99999999999946,0.0
1779643472.61513,7,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.019994000012957258,16.6387429999304,126.06445299979896,0.01994099966395879,143.38985099993806,1,1568,26692,140.00000000000057,0.0
1779643472.7583103,8,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.018582999928185018,16.219993000049726,126.21370500028206,0.025642000309744617,143.10726700023224,1,1568,26692,139.9999999999997,0.0
1779643472.903637,9,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12780,2290,0.06694600006085238,16.474281000228075,127.94772899997042,0.022788000023865607,145.14112400001977,1,1568,26692,149.99999999999946,0.0
1779643473.0447698,10,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.02121799980159267,15.805194999757077,124.58106099984434,0.021360000118875178,141.0582820003583,1,1568,26692,140.00000000000057,0.0
1779643473.1870823,11,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.022796999928687,16.149557000062487,125.35041599994656,0.024280000161525095,142.21992800003136,1,1568,26692,140.00000000000057,0.0
1779643473.3294606,12,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.01962099986485555,16.879959000107192,124.70675599979586,0.027996999961032998,142.3015860000305,1,1568,26692,149.99999999999858,0.0
1779643473.4723866,13,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.025529999675200088,16.41766800003097,125.5773230000159,0.026905000140686752,142.7734359999704,1,1568,26692,140.00000000000057,0.0
1779643473.6150873,14,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.033337999866489554,17.07122200014055,124.75363799967454,0.025895999897329602,142.61610799985647,1,1568,26692,150.00000000000034,0.0
1779643473.757441,15,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.020350999875518028,16.322639000009076,125.22730599994247,0.025131000256806146,142.27578100008031,1,1568,26692,140.00000000000057,0.0
1779643473.90486,16,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.021253999875625595,16.437621000022773,130.19491099976221,0.023752999823045684,147.34371000031388,1,1568,26692,149.99999999999858,0.0
1779643474.0545874,17,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.027305999992677243,17.642434999743273,131.19276099996569,0.026759999855130445,149.57765499957532,1,1568,26692,150.00000000000034,0.0
1779643474.2057006,18,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.02011600008700043,17.50972100035142,132.82117300013851,0.024616999780846527,151.0328849999496,1,1568,26692,150.00000000000034,0.0
1779643474.3588827,19,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.020340999981272034,17.289142000208813,134.8881449998771,0.027616000352281844,153.10342100019625,1,1568,26692,150.00000000000034,0.0
1779643474.5028186,20,ML-KEM-1024,SPHINCS+-SHA2-128s-simple,12781,2291,0.02216500024587731,16.096890999961033,127.04321899991555,0.025146000098175136,143.84968200010917,1,1568,26692,150.00000000000034,0.0
1779643474.5103517,1,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.027965999834123068,0.2776689998427173,5.923067999901832,0.02720400016187341,7.320349000110582,1,1568,26692,9.999999999999787,0.0
1779643474.5179026,2,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.025849999929050682,0.2600000002530578,6.203401000220765,0.02675399991858285,7.474652999917453,1,1568,26692,0.0,0.0
1779643474.5257974,3,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.025127999833784997,0.28038000027663657,6.583432999832439,0.0278369998341077,7.815599999958067,1,1568,26692,9.999999999999787,0.0
1779643474.5339575,4,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.02694099975997233,0.27963499996985774,6.746680000105698,0.027661999865813414,8.005935999790381,1,1568,26692,9.999999999999787,0.0
1779643474.541617,5,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.02475100018273224,0.26551500013738405,6.370811000124377,0.02558799997132155,7.513039000059507,1,1568,26692,9.999999999999787,0.0
1779643474.549101,6,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.019905000044673216,0.27654799987431034,6.306302000211872,0.025785999696381623,7.4107079999521375,1,1568,26692,0.0,0.0
1779643474.5568676,7,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.019693000012921402,0.2705179999793472,6.562618000316434,0.025305000235675834,7.700682000177039,1,1568,26692,9.999999999999787,0.0
1779643474.5648565,8,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.019795999833149835,0.2855499997167499,6.741126999713742,0.02645899985509459,7.924692999949912,1,1568,26692,9.999999999999787,0.0
1779643474.5729258,9,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25088,2290,0.026246999823342776,0.2786619998005335,6.689954999728798,0.029087999791954644,7.9057019997890166,1,1568,26692,9.999999999999787,0.0
1779643474.5806127,10,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.02382399998168694,0.2647869996508234,6.403925000086019,0.02596100011942326,7.611091000399028,1,1568,26692,10.000000000001563,0.0
1779643474.588214,11,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.024292000034620287,0.26536599989412935,6.4089970001077745,0.022851000267110066,7.52559000011388,1,1568,26692,0.0,0.0
1779643474.596171,12,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.019751000309042865,0.2710710000428662,6.533809000302426,0.02409899980193586,7.8912190001574345,1,1568,26692,9.999999999999787,0.0
1779643474.6035244,13,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.02638200021465309,0.2885079998122819,6.111327999860805,0.022668999918096233,7.216809000055946,1,1568,26692,9.999999999999787,0.0
1779643474.6103134,14,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.017687999843474245,0.24417499980700086,5.677000000105181,0.024585000119259348,6.7180200003349455,1,1568,26692,9.999999999999787,0.0
1779643474.6173398,15,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.0185349999810569,0.24894699981814483,5.876426000213542,0.02290900010848418,6.9671139999627485,1,1568,26692,0.0,0.0
1779643474.6243503,16,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.019873999917763285,0.23655900031371857,5.86271600013788,0.024371000108658336,6.945876999907341,1,1568,26692,9.999999999999787,0.0
1779643474.631945,17,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.02298500021424843,0.24312400000781054,6.293309000284353,0.025564999759808416,7.434566000029008,1,1568,26692,9.999999999999787,0.0
1779643474.6392932,18,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.01998900006583426,0.2596809999886318,6.082895999952598,0.021001999812142458,7.279301999915333,1,1568,26692,0.0,0.0
1779643474.646657,19,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.019345000055182027,0.2470730000823096,6.207073000041419,0.021783999727631453,7.291813999927399,1,1568,26692,9.999999999999787,0.0
1779643474.6537578,20,ML-KEM-1024,SPHINCS+-SHA2-128f-simple,25089,2291,0.019533999875420704,0.25275100006183493,6.008147000102326,0.02450199963277555,7.037278000098013,1,1568,26692,9.999999999999787,0.0
